"","glottocode","TLI0005","TLI0008","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0175","TLI0178","TLI0179","TLI0180","TLI0181","TLI0187","TLI0189","TLI0360","TLI0364","TLI0370","TLI0371","TLI0373","TLI0376","TLI0377","TLI0378","TLI0381","TLI0383","TLI0387","TLI0388","TLI0392","TLI0395","TLI0398","TLI0400","TLI0401","TLI0403","TLI0430","TLI0431","TLI0433","TLI0434","TLI0440","TLI0453","TLI0454","TLI0512","TLI0513","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0851","TLI0852","TLI0853","TLI0854","TLI0855","TLI0856","TLI0857","TLI0860","TLI0861","TLI0862","TLI0863","TLI0864","TLI0868","TLI0869","TLI0870","TLI0871","TLI0872","TLI0874","TLI0875","TLI0876","TLI0877","TLI0878","TLI0879","TLI0880","TLI0883","TLI0885","TLI0886","TLI0887","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0910","TLI0912","TLI0915","TLI0916","TLI0917","TLI0918","TLI0919","TLI0920","TLI0921","TLI0922","TLI0923","TLI0924","TLI0925","TLI0926","TLI0927","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0941","TLI0942","TLI0943","TLI0944","TLI0945","TLI0946","TLI0947","TLI0950","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0969","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0997","TLI0998","TLI0999","TLI1000","TLI1001","TLI1002","TLI1003","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1034","TLI1035","TLI1036","TLI1037","TLI1038","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1048","TLI1050","TLI1056","TLI1057","TLI1058","TLI1059","TLI1064","TLI1067","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1086","TLI1087","TLI1088","TLI1091","TLI1092","TLI1093","TLI1094","TLI1095","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1108","TLI1114","TLI1118"
"3991","amel1241","true","true","false","false","?","restricted","?","false","?","false","false","false","false","false","false","true","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","false","false","false","false","false","false","Absent","Conjunctional","Different","Possible","Exceed","Non-reduction","Identical","Identical","'And' identical to 'with'","No grammatical marking","Inflectional optative absent","No overlap","FALSE","?","FALSE","?","?","?","?","1","FALSE","3","no distinction","formally similar","absent","Moderately differentiated","yes, without marking","affixes on verbs not possible","verbal constructions not possible","FALSE","TRUE","?",NA,"XV","prenominal","final","false","?","?","?",NA,"true","true","true","?","?","?","?","?","?","?","?","Both the A and P arguments","syncretic",NA,NA,"Inflectional future exists","1","3 or more",NA,NA,"TRUE","?","?","From 'finish', 'already'","?","?","?","?","?","?","?","?","P precedes A","question particle",NA,"post","noun-num","Final","?","TRUE","FALSE","TRUE","TRUE","?","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","extensive affixation","FALSE","TRUE","unrelated","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","differentiation","FALSE","special imperative","special negative","FALSE","TRUE","FALSE","FALSE","noun-dem","demonstrative word","?","?","negative particle","TRUE","productive full and partial",NA,NA,"FALSE",NA,NA,"FALSE","FALSE","FALSE","Non-reduction","FALSE","TRUE",NA,"?","FALSE","?","?","suffixing","nominal plurality obligatory","humans-only","pronouns sensitive to number",NA,"FALSE","TRUE",NA,"FALSE",NA,NA,NA,NA,"TRUE",NA,"FALSE","Possessive",NA,NA,NA,NA,"TRUE","TRUE",NA,NA,"indefinite distinct from one","indefinite word",NA,"TRUE","pronominal plural affixes","?","first/one-th, two-th, three-th","suffixes","FALSE","FALSE","negative word","double negation","TRUE","FALSE","TRUE","TRUE","TRUE",NA,"concatenative","suffixes","?","S=Atr=P","?","?","?","Indirect-object construction","Generic-noun-based","genitive-noun","noun-adjective","Adjective-Degree word","not initial","sov","FALSE","?","?","?","?","TRUE","TRUE","TRUE","TRUE","FALSE","?","?"
"3992","ango1254","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"XV","prenominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","?","post","noun-num",NA,"clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","FALSE","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,NA,"?","?","suffixing","?","?","?","?",NA,NA,"?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"?","?","?","?","?",NA,"?","?","negative affix","no double negation","?","?","TRUE","TRUE","?","?","?",NA,"?","?","?","?","?","?","?","genitive-noun","noun-adjective","?","?","sov","?","?","?","?","?","?","TRUE","?","?","FALSE","?","?"
"3993","anua1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Gap","Different stem","?","?","?","?","?","?","?","?","?","?","?","?","?","?","3","?","?","?","?","?","?","?","?","?","?",NA,"?","prenominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","pre","noun-num","?","clitics or affixes","?","?","?","?","?","?","?","TRUE","?","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","extensive affixation","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative affix","clitics",NA,"?","?","?","?","?","?","?","?","?","?","?","Pronoun-retention","?","?",NA,"preverbal word",NA,NA,"immediately preverbal","?","?","?","?","?",NA,NA,"?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"?","?","?","?","?","?","?","?","negative word","no double negation","?","?","TRUE","TRUE","?","?","concatenative",NA,"suffix","?","?","?","?","?","?","noun-genitive","noun-adjective","?","not initial","word order free","?","?","?","?","?","?","TRUE","?","TRUE","FALSE","?","?"
"3994","apal1257","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Conjunctional","Identical","Impossible","Conjoined","?","Identical","?","'And' identical to 'with'","?","Inflectional optative absent","?","?","?","?","?","?","?","?","?","?","3","?","?","?","?","?","?","?","?","?","?",NA,"VX","?","final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","intonation only","separate particle","post","?",NA,"clitics or affixes","?","?","?","TRUE","?","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","extensive affixation","TRUE","FALSE","?","?","?","?","?","?","TRUE","TRUE","?","TRUE","normal imperative","normal negative","FALSE","FALSE","TRUE","?","?","?","clitics",NA,NA,"FALSE","productive full and partial","?","?","?","?","?","?","TRUE","FALSE","?","?","?","negative suffix",NA,NA,"?","?","?","?","?","?","same as additive",NA,NA,"?","?",NA,NA,"?","?","?","2p with number distinctions","?","Possessive","?","Second singular and second plural","direct and indirect","?","?","?",NA,NA,NA,NA,"?","?","?","?","?","prefixes","?","?","negative affix","no double negation","TRUE","?","TRUE","TRUE","?","?","isolating","suffixes",NA,"?","?","?","?","?","?","genitive-noun","noun-adjective","Adjective-Degree word","not initial","word order free","?","?","?","?","?","?","TRUE","?","TRUE","FALSE","?","?"
"3995","apur1254","true","true","?","?","?","restricted","?","false","restricted","false","false","false","false","false","true","false","false","false","true","0","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","?","False","True","distributive","?","false","true","?","?","?","?","?","?","?","Present","?","?","?","?","?","Identical","Differentiated","?","No grammatical marking","Inflectional optative absent","?","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","1","FALSE","2","no distinction","?","absent","?","?","affixes on verbs not possible","verbal constructions not possible","FALSE","FALSE","?",NA,"?","prenominal","initial","true","?","?","?",NA,"true","true","true","prae","post","false","false","true","false","false","true","Both the A and P arguments","not syncretic","TRUE","semantic and formal","Inflectional future exists","1","2","?","symmetrical","FALSE","false","false",NA,"false","false","false","false","true","?","?","?","A precedes P","intonation only","verbal affix or clitic","post","num-noun",NA,"clitics or affixes","?","?","TRUE","FALSE","?","?","?","?","TRUE","?","?","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","extensive affixation","FALSE","FALSE","related","TRUE","?","?","FALSE","?","TRUE","TRUE","identity","TRUE","?","?","FALSE","FALSE","TRUE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,NA,"Related by gender markers","TRUE","FALSE","FALSE","TRUE","FALSE",NA,NA,"?",NA,NA,NA,"preverbal word",NA,NA,"?","?","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,NA,NA,"FALSE",NA,"clitic","post","?",NA,"FALSE","2p with number distinctions","FALSE","Sentential",NA,"Second plural","indirect only",NA,"TRUE","FALSE",NA,NA,NA,NA,"singular only",NA,NA,"?",NA,"prefixes","FALSE","TRUE","negative word","no double negation","FALSE","TRUE","TRUE","TRUE","TRUE","two","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","noun-adjective","?","initial","svo","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"3996","arao1248","?","?","?","?","?","?","?","false","restricted","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","Present","?","?","?","?","?","?","?","?","No grammatical marking","Inflectional optative absent","No overlap","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","affixes on verbs possible","verbal constructions not possible","FALSE","FALSE","restricted","circumverbal","?","prenominal","final","?","?","?","?","excl-as-person","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","mid (4-5 cases)","asymmetrical",NA,"?",NA,NA,"?",NA,NA,NA,NA,"?","?","?","?","interrogative verb morphology","separate particle","post","?",NA,"?","?","?","TRUE","TRUE","FALSE","?","?","?","TRUE","?","?","?","?","?","?","?","?","extensive affixation","TRUE","FALSE","?","FALSE","?","?","?","?","FALSE","?","identity","TRUE","special imperative","special negative","FALSE","FALSE","TRUE","FALSE","dem-noun","demonstrative word","?","?",NA,"FALSE","?","?","TRUE","?","?","?","FALSE","TRUE","FALSE","?",NA,NA,NA,NA,"TRUE","?","?","suffixing","?","?","pronouns sensitive to number","same as additive",NA,NA,NA,"FALSE","affix","post","?",NA,NA,"2p with number distinctions",NA,"?",NA,"Second singular and second plural","indirect only","?","FALSE","TRUE",NA,NA,NA,NA,NA,NA,"pronominal plural affixes","Predicate negation also present","?",NA,"FALSE","?",NA,"double negation","?","FALSE","TRUE","TRUE","TRUE",NA,"isolating","suffixes",NA,"?","?","?","none","Double-object construction","Interrogative-based","genitive-noun","noun-adjective","?","?","sov","TRUE","?","?","?","?","FALSE","?","?","TRUE","TRUE","?",NA
"3997","arhu1242","?","?","?","?","false","restricted","none","false","restricted","?","?","?","false","false","true","true","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","Absent","?","?","?","?","Non-reduction","?","?","?","?","Inflectional optative absent","Overlap for either possibility or necessity","?","?","?","?","?","?","?","?","FALSE","3","?","formally different","?","Highly differentiated","?","affixes on verbs possible","verbal constructions not possible","FALSE","FALSE","decimal",NA,"?","circumnominal","final","?","?","?","?","plain-i/e","true","true","true","?","?","?","?","?","?","?","?","Both the A and P arguments","syncretic",NA,NA,"?","?","?","large (6-9 cases)","symmetrical","?","?","?","?","?","?","?","?","?","?","?","?","A precedes P","?","?","post","?","Final","clitics or affixes","FALSE","TRUE","TRUE","TRUE","?","?","?","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","extensive affixation","?","FALSE","unrelated","FALSE","?","?","FALSE","?","TRUE","FALSE","differentiation","FALSE","normal imperative","special negative","FALSE","FALSE","TRUE","TRUE","?","?","clitics",NA,NA,"FALSE",NA,NA,NA,"TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","Non-reduction","TRUE","FALSE","negative suffix",NA,NA,"?","?","suffixing","?","?","pronouns sensitive to number","?",NA,NA,NA,"FALSE","clitic","post","?",NA,"?",NA,"?",NA,NA,NA,"direct and indirect","zero in at least some 3sg forms","TRUE","TRUE",NA,NA,NA,NA,NA,"?","pronominal plural affixes","?",NA,"prefixes","FALSE","TRUE","negative affix","no double negation","FALSE","FALSE","TRUE","TRUE","TRUE",NA,"isolating","suffixes",NA,"?","?","none","none","?","?","genitive-noun","noun-adjective","Degree word-Adjective","?","sov","TRUE","?","?","?","?","?","TRUE","TRUE","TRUE","TRUE","?","?"
"3998","asha1243","true","true","false","false","?","restricted","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","?","?","?","?","?","?","?","Absent","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","absent","?","?","?","?","?","?","?",NA,"?","prenominal","?","true","false","?","?","min/aug","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","?","TRUE","semantic","?","1","1","?","?","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","?","?","A precedes P","question particle",NA,"?","?","?","clitics or affixes","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","FALSE","related","TRUE","?","?","?","?","TRUE","?","?","?","?","?","?","?","FALSE","?","?","?","clitics",NA,"negative particle","?","productive full and partial","Related for all demonstratives","?","FALSE","?","?","FALSE","?","?","?","?","?",NA,"preverbal word",NA,NA,"?","suffixing","?","?","?","?",NA,NA,"FALSE","?","affix","post","?","?","?","?","?","?","?","?",NA,NA,"?","?",NA,NA,NA,NA,"also non-singular","?","?","?","?","prefixes","?","?","negative word","no double negation","TRUE","TRUE","?","TRUE","TRUE","two","concatenative","suffixes","suffix","S=Atr=P","?","?","?","?","?","genitive-noun","noun-adjective","?","not initial","word order free","TRUE","?","?","?","?","?","TRUE","?","TRUE","TRUE","?","?"
"3999","atzi1235","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"VX","?","initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","?","pre","num-noun","Initial","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","TRUE","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","negative prefix",NA,NA,"?","?","prefixing","?","?","?","?","FALSE","TRUE","?","?","affix","pre","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"indefinite same as one","indefinite word","?","?","?","?","?","prefixes","?","?","negative affix","no double negation","?","?","TRUE","TRUE","?","?","concatenative","prefixes","prefix","?","?","?","?","?","?","?","adjective-noun","?","initial","svo","?","?","?","?","?","?","TRUE","?","TRUE","TRUE","?","?"
"4000","awac1239","?","false","false","true","?","restricted","none","false","restricted","?","false","false","true","false","true","true","true","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","true","false","false","false","true","true","false","false","Absent","?","Identical","Impossible","?","?","?","Differentiated","?","Grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","TRUE","?","FALSE","?","?","?","?","some (3-8)","FALSE","?","no distinction","?","absent","?","yes, without marking","affixes on verbs possible","verbal constructions not possible","FALSE","FALSE","restricted","circumverbal","XV","?","?","?","?","?","?",NA,"false","false","false","?","?","?","?","?","?","?","?","A or P argument","syncretic",NA,NA,"Inflectional future exists","?","?","very large (10 or more)","asymmetrical","FALSE","?","?",NA,"?","?","?","?","?","?","?","?",NA,"question particle",NA,"post","num-noun","Final","clitics or affixes","?","?","TRUE","TRUE","FALSE","FALSE","TRUE","?","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","extensive affixation","?","FALSE","related","FALSE","?","?","FALSE","?","FALSE","FALSE","?","TRUE","special imperative","special negative","FALSE","FALSE","FALSE","FALSE","dem-noun","demonstrative word","clitics",NA,NA,"TRUE",NA,"Related for non-human reference","?","FALSE","?","?","FALSE","TRUE","FALSE","?",NA,NA,NA,NA,"TRUE",NA,"immediately preverbal","suffixing","?","?","pronouns sensitive to number","?",NA,NA,NA,"FALSE","clitic","post","?","?","TRUE","2p with number distinctions","TRUE",NA,NA,"Second singular and second plural",NA,NA,"TRUE","FALSE",NA,NA,NA,NA,NA,"FALSE",NA,"Predicate negation also present",NA,NA,"?","?",NA,"double negation","FALSE","FALSE","TRUE","TRUE","TRUE",NA,"concatenative","suffixes","suffix","S=Atr≠P","T≠P=G","lex-based","?","Indirect-object construction","Interrogative-based","genitive-noun","adjective-noun","Degree word-Adjective","not initial","sov","FALSE","?","?","?","?","TRUE","TRUE","FALSE","TRUE","TRUE","?","?"
"4001","barb1263","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","yes, with marking","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","A precedes P","interrogative verb morphology","?","pre","?",NA,"clitics or affixes","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","FALSE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative affix","clitics",NA,NA,NA,"productive full and partial","?","?","FALSE","?","?","?",NA,NA,"?","?","?","negative prefix",NA,NA,"?","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"?",NA,"?","?","?","?",NA,"?","?",NA,"?","?","?","?","?","?",NA,"?","?","?","?","prefixes","FALSE","?","negative affix","no double negation","TRUE","?","TRUE","TRUE","?","?","?","suffixes","?","?","?","?","?","?","?","noun-genitive","?","?","?","vos","?","?","?","?","?","?","TRUE","?","?","FALSE","?","?"
"4002","bari1284","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","Conjunctional","Different","Impossible","Exceed","Gap","?","?","'And' identical to 'with'","No grammatical marking","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","prenominal","initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","No inflectional future","?","?",NA,"?","TRUE","?","?","Other perfect","?","?","?","?","?","?","?","?","?","question particle","?","pre","noun-num","?","?","?","?","?","?","?","TRUE","TRUE","?","FALSE","?","?","?","?","?","?","?","?","extensive affixation","?","FALSE","?","FALSE","TRUE","FALSE","?","?","?","?","identity","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?","negative particle","?","?","?","FALSE","?","?","?","?","?","?","?","TRUE","FALSE",NA,"preverbal word",NA,NA,"immediately preverbal","prefixing","nominal plurality obligatory","all-nouns","?","?",NA,NA,NA,"FALSE",NA,NA,"?","?","TRUE","?","?","?",NA,"?","?","?","?","?",NA,NA,NA,NA,NA,"FALSE","?","?","?","?","?","?","negative word","no double negation","?","?","TRUE","TRUE","?","?","concatenative","prefixes","suffix","?","?","?","?","Double-object construction","?","noun-genitive","noun-adjective","?","not initial","svo","?","?","?","?","?","TRUE","?","?","TRUE","FALSE","?","?"
"4003","bash1264","?","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Inflectional optative absent","?","TRUE","TRUE","FALSE","FALSE","?","?","?","?","?","?","?","formally similar","?","?","?","?","?","?","?","?",NA,"?","postnominal","initial","?","false","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","S=Atr≠P","?","?","question particle","?","post","num-noun","?","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","TRUE","FALSE","?","?","?","?","TRUE","TRUE","TRUE","?","?","TRUE","normal imperative","normal negative","FALSE","TRUE","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,NA,"?","?","suffixing","?","?","?","same as additive",NA,NA,"?","?","affix","post","affix","?","?","2p with number distinctions","?","?","?","Second singular and second plural","?","?","?","?",NA,NA,NA,NA,"?","?","?","?","one-th, two-th, three-th","suffixes","?","?","negative affix","no double negation","?","?","TRUE","TRUE","?","?","concatenative","suffixes","suffix","S=Atr≠P","?","?","?","?","Interrogative-based","genitive-noun","adjective-noun","Degree word-Adjective","?","sov","?","?","?","?","?","?","TRUE","?","TRUE","TRUE","?","?"
"4005","bats1242","?","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","true","false","true","true","true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","TRUE","?","?","?","?","some (3-8)","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","?","post","num-noun","Second","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","FALSE","?","?","?","?","?","?","?","?","?","TRUE","normal imperative","normal negative","?","?","TRUE","?","dem-noun","demonstrative word","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"preverbal word",NA,NA,"immediately preverbal","suffixing","?","?","?","?",NA,NA,"?","?","affix","post","?","?","?","2p with number distinctions","?","?","?","Second singular and second plural","direct and indirect","?","?","?",NA,NA,NA,NA,"?","?","?","?","?","?","?","?","negative word","no double negation","?","?","TRUE","TRUE","?","?","concatenative","suffixes","suffix","S=Atr≠P","?","lex-based","?","?","?","genitive-noun","adjective-noun","?","not initial","sov","?","?","?","?","?","?","TRUE","?","TRUE","TRUE","?","?"
"4006","bert1248","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","prenominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","A precedes P","question particle","?","?","noun-num","Final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","FALSE","?","?","?","?","TRUE","?","?","TRUE","special imperative","special negative","FALSE","FALSE","?","?","noun-dem","demonstrative affix","?","?",NA,"?","?","?","?","FALSE","?","?","?","?","?","?","?","?","negative prefix",NA,NA,"?","?","suffixing","?","?","?","?","?","?",NA,"TRUE","?","?","?","?","?","2p with number distinctions","?","?","FALSE","Second singular and second plural","?",NA,"?","?","?","?","?","?",NA,"?","?","?","?","suffixes","?","?","negative affix","no double negation","?","?","TRUE","TRUE","?","?","?","suffixes","?","?","?","?","?","Indirect-object construction","?","?","noun-adjective","?","?","svo","?","?","?","?","?","?","TRUE","?","TRUE","?","?","?"
"4010","bond1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","Different","Possible","Locational","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"XV","?","final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Only the A argument","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"interrogative verb morphology","?","post","num-noun",NA,"clitics or affixes","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","TRUE","unrelated","FALSE","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?",NA,"?","TRUE","?","?","?","?","?","?","?","?","negative prefix",NA,NA,"?","?","suffixing","?","?","?","?","FALSE","TRUE",NA,"FALSE","affix","post","?","obligatory","?","?","?","?",NA,"?","?","zero in all 3rd person forms","?","?",NA,NA,"indefinite same as one","indefinite word",NA,"?","?","?","?",NA,"TRUE","?","negative affix","no double negation","?","?","TRUE","TRUE","?","?","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","adjective-noun","?","not initial","?","?","?","?","?","?","?","TRUE","?","TRUE","TRUE","?","?"
