"","glottocode","TLI0005","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0179","TLI0180","TLI0360","TLI0364","TLI0370","TLI0371","TLI0373","TLI0376","TLI0378","TLI0381","TLI0383","TLI0388","TLI0392","TLI0398","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0512","TLI0513","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0858","TLI0859","TLI0860","TLI0861","TLI0865","TLI0866","TLI0867","TLI0868","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0882","TLI0884","TLI0885","TLI0886","TLI0887","TLI0888","TLI0889","TLI0890","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0915","TLI0916","TLI0917","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0975","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1003","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1022","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1050","TLI1056","TLI1057","TLI1058","TLI1059","TLI1062","TLI1064","TLI1067","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1109","TLI1110","TLI1111","TLI1117","TLI1118"
"2147","mend1266","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","affixes on verbs not possible","?",NA,"VX","?","initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","intonation only","noun-num",NA,"?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","TRUE","?","FALSE","?","?","?","TRUE","?","?","?","TRUE","normal imperative","special negative","TRUE","TRUE","?","?","?","?","?","noun-dem","demonstrative word","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE",NA,NA,NA,"?","suffixing","?","?","?","?","TRUE","FALSE",NA,"FALSE",NA,NA,"reduplication",NA,"?","2p number-neutral","?","preverbal word","?",NA,NA,"?","?","?","?","definite distinct from demonstrative",NA,NA,NA,"?","definite affix","?","?","?","?","FALSE","?","no double negation","TRUE","?","TRUE","TRUE","negative word","?","?","concatenative","suffixes","suffix","?","?","?","?","?","Generic-noun-based","genitive-noun","?","initial","?","sov","?","?","?","?","?","?","?","TRUE","?",NA,"?","?","?"
"2151","meno1252","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","Different","Impossible","Conjoined","?","?","?","'And' different from 'with'","?","?","?","?","?","?","?","?","?","?","2","?","?","?","?","?","?","?","?","?","?","?","?","circumverbal","?","prenominal","initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","S=Atr=P (neutral)","?","?","interrogative verb morphology","num-noun",NA,"clitics or affixes","?","?","TRUE","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","affixes",NA,NA,"?","productive full and partial","?","?","?","?","?","FALSE","?","?","?","?",NA,"TRUE","?","?","?","?","?","?","?","?","?","?",NA,"affix","post","?","?","?","?","?",NA,"?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","?","?","double negation","TRUE","?","FALSE","TRUE",NA,"TRUE","?","concatenative","prefixes","suffix","?","?","?","?","?","?","genitive-noun","?","initial","?","word order free","?","?","?","?","?","TRUE","?","TRUE","?","TRUE","?","?","?"
"2153","meny1245","?","false","true","false","restricted","none","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","false","false","true","true","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","TRUE","FALSE","FALSE","?","?","?","some (3-8)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","S=Atr=P (neutral)","P=G≠T","?","question particle","noun-num","Final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","clitic","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","S=Atr=P","P=T=G","none","?","?","?","genitive-noun","?","not initial","?","sov","?","?","?","?","?","TRUE","?","?","?",NA,"?","?","?"
"2159","meri1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","intonation only","num-noun",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","preverbal word","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no double negation","?","?","?","TRUE","negative word","?","?","concatenative",NA,"suffix","?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","?","?","?","?","?","?","?","TRUE","?",NA,"?","?","?"
"2170","meya1236","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","noun-num","Final","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,"negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"end",NA,"prefixing","?","?","?","?","TRUE","TRUE","?","?",NA,NA,"?","?","?","?","?","postverbal word","?","?","?","?","?","?","?","definite distinct from demonstrative","indefinite same as one","indefinite word","?","?","definite word","?","?","?","prefixes","?","?","no double negation","?","?","TRUE","TRUE","negative word","?","?","concatenative",NA,"suffix","?","?","?","?","?","?","genitive-noun","?","not initial","?","svo","?","?","?","?","?","TRUE","?","TRUE","?","FALSE","?","?","?"
"2172","mezq1235","?","?","?","?","restricted","?","false","restricted","?","true","false","false","false","0","false","false","false","false","true","false","false","false","true","false","true","false","false","False","False","True","false","?","?","?","?","?","?","?","Absent","Topic","Different","Impossible","?","?","?","Identical","'And' different from 'with'","?","Inflectional optative absent","No overlap","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","?","FALSE","?","no distinction","?","?","?","verbal constructions not possible","?","?","?","affixes on verbs not possible","vigesimal",NA,NA,NA,NA,"?","?","excl-as-person",NA,"true","true","prae","post","false",NA,"true","false","false","false","false","true","False","cumulative","false","Both the A and P arguments","?",NA,NA,"?","?","?","?","?","?","?","true","false","true","?",NA,NA,"false",NA,NA,"?","?","A precedes P","question particle","num-noun","Initial","clitics or affixes","FALSE","TRUE","FALSE","TRUE","?","TRUE","TRUE","?","FALSE","?","TRUE","TRUE","TRUE","FALSE","?","?","FALSE","?","?","TRUE","?","?","?","identity","TRUE","normal imperative","special negative","FALSE","FALSE","TRUE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,"negative particle","TRUE","?","?","FALSE","TRUE",NA,NA,NA,"FALSE","FALSE","FALSE","TRUE",NA,NA,NA,"immediately preverbal","prefixing","?","?","pronouns sensitive to number",NA,"?","?",NA,"FALSE","?","?","?","?","?","2p with number distinctions","?",NA,"?",NA,"Second singular and second plural","indirect only","zero in at least some 3sg forms","TRUE","FALSE","?","?","?",NA,"?","?",NA,"?","one-th, two-th, three-th","?","?","FALSE","no double negation","?","FALSE","TRUE","TRUE","negative word",NA,NA,"?","prefixes","?","?","?","?","?","?","?","noun-genitive","Degree word-Adjective","initial","separate particle","vos","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","?","FALSE","?","null","TRUE","TRUE"
"2176","mian1256","?","false","false","?","restricted","none","?","?","?","?","?","false","true","0","false","false","false","false","false","true","false","false","true","false","false","false","false","?","False","?","false","true","true","false","false","true","false","false","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","FALSE","FALSE","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","1","?","?","?","?","?","?","?","?","?","?","?","?",NA,"XV","circumnominal","final","?","false","plain-i/e",NA,"true","false","post","prae",NA,"true","false","false","false",NA,NA,NA,"False","distributive","true","?","?","?","?","?","?","?","?","?","?","false","true",NA,"true","?","false","false","false","false","true","S=Atr≠P (accusative)","?","?","question particle","noun-num","Final","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","?","?","TRUE","FALSE","?","?","clitic","post","?","?","?","?","?",NA,"?","?","?","?","?","?","?","definite distinct from demonstrative",NA,NA,"?","?","definite word","?","?","?",NA,"?","?","no double negation","?","?","TRUE","TRUE","negative affix","?","?","concatenative","suffixes","suffix","S=Atr=P","P=T=G","none","?","?","?","genitive-noun","?","not initial","?","sov","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","?","TRUE","TRUE",NA,"null","TRUE","TRUE"
"2186","mika1239","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","clitics",NA,NA,"?","productive full and partial","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","?","?","no double negation","TRUE","?","?","TRUE","negative affix","?","?","?",NA,"?","S=Atr≠P","?","?","?","?","?","?","?","?","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?","?","?"
"2202","miri1266","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","?","?","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","clitics",NA,"negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","preverbal word","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no double negation","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?"
"2206","misk1235","?","?","?","?","?","?","true","restricted","false","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","Absent","'Have'","Identical","Impossible","Conjoined","?","?","?","'And' identical to 'with'","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","final","?","?","plain-i/e",NA,"true","false","?","?","?","?","?","?","?","?","?","?","?","?","true","Only the A argument","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","num-noun","Final","?","?","?","?","?","?","FALSE","TRUE","?","FALSE","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","?","FALSE","?","?","?","?","?","TRUE","FALSE","negative suffix",NA,"?","?","suffixing","?","?","?","?","TRUE","TRUE",NA,"FALSE","?","?","?",NA,"?","?","?",NA,"?",NA,"?","?",NA,"?","?","definite distinct from demonstrative","indefinite same as one","indefinite word",NA,"?","definite word","?","?","?","suffixes","FALSE","?","no double negation","?","FALSE","TRUE","TRUE","negative affix","?",NA,"isolating","suffixes",NA,"?","?","?","none","?","Generic-noun-based","genitive-noun","Degree word-Adjective","not initial","?","sov","TRUE","?","?","?","?","TRUE","?","TRUE","?",NA,"null","?","?"
"2214","miya1266","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","false","true","false","false","false","?","?","?","?","?","Gap","Identical","Identical","?","?","?","?","TRUE","?","FALSE","?","?","?","?","2","?","2","?","?","Highly differentiated","?","?","?","?","?",NA,"?","?","VX","prenominal","initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","TRUE","semantic and formal","?","?","?",NA,"?","?",NA,NA,"?",NA,"?",NA,NA,NA,NA,NA,"?","?","?","question particle","noun-num","Final","pronouns in different position","?","?","?","TRUE","FALSE","?","?","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","?","TRUE","unrelated","?","?","?","?","?","TRUE","?","differentiation","TRUE","special imperative","special negative","FALSE","FALSE","?","FALSE","FALSE","FALSE",NA,"dem-noun","demonstrative word",NA,NA,NA,"TRUE","productive full and partial",NA,NA,"?","?","?","?","FALSE","FALSE","TRUE","TRUE",NA,"TRUE","?","?","suffixing","nominal plurality obligatory","all-nouns","?","?","TRUE","TRUE","?","?",NA,NA,"?",NA,"?","2p with number distinctions","?",NA,"?","?","Second singular and second plural","?","?","?","?","definite distinct from demonstrative","indefinite distinct from one","indefinite word","?","?","definite word","?","Predicate negation also present","?","suffixes","FALSE","?","double negation","TRUE","TRUE","TRUE","FALSE",NA,"?","two","concatenative",NA,"suffix","?","P=T=G","?","?","Double-object construction","?","noun-genitive","?","?",NA,"word order free","?","?","?","?","?","?","?","TRUE","?","FALSE","?",NA,NA
"2220","moch1259","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","?","?","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","clitics",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","suffixing","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","TRUE","TRUE","?","?","?","concatenative",NA,"?","?","?","?","?","?","?","genitive-noun","?","?","?","?","FALSE","?","?","?","?","TRUE","?","TRUE","?","?","?","?","?"
"2221","moco1246","true","?","?","?","?","?","false","?","?","false","false","?","?","0","true","false","false","false","false","false","false","false","true","false","false","false","true","?","False","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"initial","true","?",NA,"?","?","?","split","split","false",NA,"true","false","false","false","false","true","False","separative","false","?","?","?","?","?","1","1",NA,"?","?","?",NA,"false","?","?",NA,NA,NA,NA,NA,"?","?","?","?","num-noun","?","clitics or affixes","?","?","?","?","TRUE","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","identity","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?","?","FALSE","?","?","?","?","?","?",NA,NA,"negative prefix",NA,"?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","prefixes","?","?","no double negation","?","?","?","TRUE","negative affix","?","?","concatenative","suffixes","suffix","?","?","?","cat-based","?","Existential construction","?","?","initial","?","svo","FALSE","FALSE","TRUE","FALSE","?","TRUE","?","TRUE","?","FALSE","?","?","?"
"2222","mode1248","false","false","true","?","?","?","false","restricted","false","true","false","true","true","0","false","false","false","false","false","false","false","false","false","false","false","false","false","False","False","True","true","?","?","?","?","?","?","?","Present","'Have'","Identical","Impossible","Particle","Relative pronoun","Identical","Differentiated","'And' different from 'with'","Grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","FALSE","3","distinction","?","?","?","verbal constructions possible","TRUE","FALSE",NA,"affixes on verbs not possible","decimal",NA,"?","prenominal","initial",NA,"?",NA,"true","true","false","post","prae","false","false","false","false","false","false","false","true","False","separative","true","Both the A and P arguments","not syncretic","TRUE","semantic and formal","No inflectional future",NA,NA,"small (2-3 cases)","syncretism","TRUE","false","false","false","false","From possessive","false","false","false","false","true","S=Atr≠P (accusative)","P=T=G","P precedes A","question particle","num-noun","Initial","clitics or affixes","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","?","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","identity","TRUE","special imperative","special negative","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,NA,"?","FALSE","FALSE","TRUE","TRUE",NA,NA,NA,"FALSE","TRUE",NA,NA,NA,"immediately preverbal","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,"TRUE","TRUE","FALSE","FALSE","affix","post","word","?","TRUE","2p with number distinctions","TRUE","preverbal word","Possessive",NA,"Second singular and second plural",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite same as one","indefinite word","singular only","FALSE","definite word","pronominal plural affixes","Predicate negation also present","first, second, three-th",NA,"?","TRUE","no double negation","FALSE","TRUE","TRUE","TRUE","negative word",NA,"three","concatenative","suffixes","suffix","?","P=T≠G","?","?","Indirect-object construction","Interrogative-based","noun-genitive","Degree word-Adjective","initial",NA,"word order free","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","dependent","TRUE","TRUE"
"2225","mogh1245","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","TRUE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","initial","?","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","suffixing","nominal plurality optional","all-nouns","?","?","?","?","?","?","affix","post","?","?","?","?","?","preverbal word","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no double negation","?","?","?","TRUE","negative word","?","?","concatenative","suffixes","suffix","S=Atr≠P","?","?","?","?","?","?","?","?","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?","?","?"
"2227","moha1256","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","'Have'","Identical","Impossible","?","?","Identical","?","'And' identical to 'with'","?","?","?","TRUE","?","FALSE","?","?","?","?","?","?","2","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","S=Atr≠P","P=T=G","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?"
"2228","moha1258","?","false","false","?","restricted","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","true","false","false","false","false","Absent","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","1","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","num-noun","?","clitics or affixes","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","TRUE","?","?","?","?","TRUE","?","identity","?","?","?","?","?","TRUE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,"negative particle","?","?","?","FALSE","FALSE","?","?","?","?","?","FALSE","TRUE",NA,"FALSE","?","?","prefixing","?","?","?","?","?","?","FALSE","?","affix","post","?","?","?","?","?","?","?","?","?","indirect only",NA,"?","?","?","?","?","singular only","?","?","?","?","?","prefixes","?","?","double negation","?","?","?","TRUE","negative word","?","?","concatenative",NA,"prefix","S=Atr=P","?","?","?","?","?","genitive-noun","?","?","separate particle","word order free","?","?","?","?","?","TRUE","?","TRUE","?","TRUE","?","?","?"
"2237","molm1235","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","end",NA,"?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","double negation","?","?","?","TRUE","negative word","?","?","concatenative","suffixes","suffix","S=Atr=P","?","?","?","?","?","?","?","not initial","?","svo","?","?","?","?","?","?","?","TRUE","?","TRUE","?","?","?"
"2240","momu1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","TRUE","?","?","?","?","suffixes","?","?","?","?","?","?","?","?","?","?","?","sov","?","?","?","?","?","?","?","?","?",NA,"?","?","?"
